File Name;Is_Background;Std Value
small_cubes_dataset\cube689_coords_200_1500_500.tif;False;3.520.726.517.615.970
small_cubes_dataset\cube690_coords_200_1500_600.tif;False;32.571.362.644.070.800
small_cubes_dataset\cube691_coords_200_1500_700.tif;False;31.417.610.633.857.400
small_cubes_dataset\cube692_coords_200_1500_800.tif;False;31.715.670.725.021.700
small_cubes_dataset\cube693_coords_200_1500_900.tif;False;36.002.852.409.936.800
small_cubes_dataset\cube694_coords_200_1500_1000.tif;False;40.750.975.346.814.400
small_cubes_dataset\cube695_coords_200_1500_1100.tif;True;5.377.043.492.734.140
small_cubes_dataset\cube696_coords_200_1600_0.tif;True;31.397.823.798.322.600
small_cubes_dataset\cube697_coords_200_1600_100.tif;False;12.111.478.848.914.000
small_cubes_dataset\cube698_coords_200_1600_200.tif;True;528.741.170.716.914
small_cubes_dataset\cube699_coords_200_1600_300.tif;False;31.441.358.114.655.900
small_cubes_dataset\cube700_coords_200_1600_400.tif;False;35.125.870.154.148.400
small_cubes_dataset\cube701_coords_200_1600_500.tif;False;40.650.116.903.117.900
small_cubes_dataset\cube702_coords_200_1600_600.tif;False;3.171.992.164.579.610
small_cubes_dataset\cube703_coords_200_1600_700.tif;False;32.123.209.731.299.100
small_cubes_dataset\cube704_coords_200_1600_800.tif;False;39.843.874.294.057.400
small_cubes_dataset\cube705_coords_200_1600_900.tif;False;4.574.771.313.458.610
small_cubes_dataset\cube706_coords_200_1600_1000.tif;False;410.753.190.756.265
small_cubes_dataset\cube707_coords_200_1600_1100.tif;True;5.320.378.352.512.520
small_cubes_dataset\cube708_coords_200_1700_0.tif;True;30.746.800.112.896.100
small_cubes_dataset\cube709_coords_200_1700_100.tif;True;5.171.672.131.753.710
small_cubes_dataset\cube710_coords_200_1700_200.tif;True;5.633.425.462.061.390
small_cubes_dataset\cube711_coords_200_1700_300.tif;False;1.194.484.864.000.950
small_cubes_dataset\cube712_coords_200_1700_400.tif;False;336.850.182.115.004
small_cubes_dataset\cube713_coords_200_1700_500.tif;False;3.587.271.411.824.330
small_cubes_dataset\cube714_coords_200_1700_600.tif;False;34.172.366.190.820.300
small_cubes_dataset\cube715_coords_200_1700_700.tif;False;3.929.965.903.017.110
small_cubes_dataset\cube716_coords_200_1700_800.tif;False;40.868.901.215.751.700
small_cubes_dataset\cube717_coords_200_1700_900.tif;False;5.208.002.959.132.500
small_cubes_dataset\cube718_coords_200_1700_1000.tif;True;3.176.407.238.298.050
small_cubes_dataset\cube719_coords_200_1700_1100.tif;True;4.893.377.845.539.580
small_cubes_dataset\cube720_coords_200_1800_0.tif;True;2.902.478.333.052.070
small_cubes_dataset\cube721_coords_200_1800_100.tif;True;614.148.306.720.475
small_cubes_dataset\cube722_coords_200_1800_200.tif;True;5.494.265.385.165.690
small_cubes_dataset\cube723_coords_200_1800_300.tif;True;2.144.478.712.996.900
small_cubes_dataset\cube724_coords_200_1800_400.tif;False;58.546.424.869.341.200
small_cubes_dataset\cube725_coords_200_1800_500.tif;False;3.526.475.713.473.360
small_cubes_dataset\cube726_coords_200_1800_600.tif;False;3.701.528.715.593.840
small_cubes_dataset\cube727_coords_200_1800_700.tif;False;4.228.983.577.127.170
small_cubes_dataset\cube728_coords_200_1800_800.tif;False;4.726.836.850.928.660
small_cubes_dataset\cube729_coords_200_1800_900.tif;False;6.403.498.767.506.970
small_cubes_dataset\cube730_coords_200_1800_1000.tif;True;5.247.469.640.600.450
small_cubes_dataset\cube731_coords_200_1800_1100.tif;True;5.019.088.283.125.440
small_cubes_dataset\cube732_coords_200_1900_0.tif;True;29.006.316.422.186.400
small_cubes_dataset\cube733_coords_200_1900_100.tif;True;8.603.223.581.657.480
small_cubes_dataset\cube734_coords_200_1900_200.tif;True;53.419.656.287.499
small_cubes_dataset\cube735_coords_200_1900_300.tif;True;5.614.647.315.785.950
small_cubes_dataset\cube736_coords_200_1900_400.tif;False;20.356.360.361.568.400
small_cubes_dataset\cube737_coords_200_1900_500.tif;False;32.942.787.297.057.200
small_cubes_dataset\cube738_coords_200_1900_600.tif;False;40.800.589.871.405.900
small_cubes_dataset\cube739_coords_200_1900_700.tif;False;7.346.732.217.505.790
small_cubes_dataset\cube740_coords_200_1900_800.tif;False;539.755.051.668.528
small_cubes_dataset\cube741_coords_200_1900_900.tif;True;50.279.567.229.338.800
small_cubes_dataset\cube742_coords_200_1900_1000.tif;True;542.979.324.207.507
small_cubes_dataset\cube743_coords_200_1900_1100.tif;True;5.165.090.775.383.190
small_cubes_dataset\cube744_coords_200_2000_0.tif;True;2.964.574.252.725.190
small_cubes_dataset\cube745_coords_200_2000_100.tif;True;4.902.570.017.773.640
small_cubes_dataset\cube746_coords_200_2000_200.tif;True;8.653.678.512.829.750
small_cubes_dataset\cube747_coords_200_2000_300.tif;True;6.586.364.005.718.730
small_cubes_dataset\cube748_coords_200_2000_400.tif;True;526.443.970.835.354
small_cubes_dataset\cube749_coords_200_2000_500.tif;False;2.215.184.239.160.540
small_cubes_dataset\cube750_coords_200_2000_600.tif;False;5.236.451.202.583.290
small_cubes_dataset\cube751_coords_200_2000_700.tif;False;167.592.605.529.237
small_cubes_dataset\cube752_coords_200_2000_800.tif;True;5.252.783.510.952.520
small_cubes_dataset\cube753_coords_200_2000_900.tif;True;5.600.811.981.980.960
small_cubes_dataset\cube754_coords_200_2000_1000.tif;True;5.406.603.271.168.140
small_cubes_dataset\cube755_coords_200_2000_1100.tif;True;4.675.513.860.278.670
small_cubes_dataset\cube756_coords_300_0_0.tif;True;22.323.530.604.232.100
small_cubes_dataset\cube757_coords_300_0_100.tif;True;5.456.159.521.051.730
small_cubes_dataset\cube758_coords_300_0_200.tif;True;5.630.170.740.852.680
small_cubes_dataset\cube759_coords_300_0_300.tif;True;6.748.092.954.922.600
small_cubes_dataset\cube760_coords_300_0_400.tif;True;7.929.378.860.798.180
small_cubes_dataset\cube761_coords_300_0_500.tif;True;6.734.984.116.909.310
small_cubes_dataset\cube762_coords_300_0_600.tif;True;6.328.375.570.862.490
small_cubes_dataset\cube763_coords_300_0_700.tif;True;6.636.865.775.954.490
small_cubes_dataset\cube764_coords_300_0_800.tif;True;6.853.625.527.693.350
small_cubes_dataset\cube765_coords_300_0_900.tif;True;6.119.456.212.719.300
small_cubes_dataset\cube766_coords_300_0_1000.tif;True;6.163.754.559.574.690
small_cubes_dataset\cube767_coords_300_0_1100.tif;True;6.380.053.069.026.650
small_cubes_dataset\cube768_coords_300_100_0.tif;True;22.000.248.539.415.200
small_cubes_dataset\cube769_coords_300_100_100.tif;True;5.633.163.291.566.170
small_cubes_dataset\cube770_coords_300_100_200.tif;True;8.677.820.252.987.610
small_cubes_dataset\cube771_coords_300_100_300.tif;True;6.589.030.336.597.510
small_cubes_dataset\cube772_coords_300_100_400.tif;True;6.322.016.816.591.270
small_cubes_dataset\cube773_coords_300_100_500.tif;True;6.259.795.201.451.020
small_cubes_dataset\cube774_coords_300_100_600.tif;True;5.880.487.477.256.250
small_cubes_dataset\cube775_coords_300_100_700.tif;True;598.321.986.856.754
small_cubes_dataset\cube776_coords_300_100_800.tif;True;6.068.113.250.208.950
small_cubes_dataset\cube777_coords_300_100_900.tif;True;6.648.400.537.018.220
small_cubes_dataset\cube778_coords_300_100_1000.tif;True;6.720.265.750.534.070
small_cubes_dataset\cube779_coords_300_100_1100.tif;True;6.087.071.563.752.480
small_cubes_dataset\cube780_coords_300_200_0.tif;True;2.154.815.676.697.550
small_cubes_dataset\cube781_coords_300_200_100.tif;True;8.641.660.372.043.200
small_cubes_dataset\cube782_coords_300_200_200.tif;True;6.399.734.892.166.080
small_cubes_dataset\cube783_coords_300_200_300.tif;True;6.072.508.857.945.690
small_cubes_dataset\cube784_coords_300_200_400.tif;False;5.038.028.606.839.930
small_cubes_dataset\cube785_coords_300_200_500.tif;False;4.995.246.651.541.600
small_cubes_dataset\cube786_coords_300_200_600.tif;False;14.995.879.387.357.500
small_cubes_dataset\cube787_coords_300_200_700.tif;True;5.216.493.510.462.290
small_cubes_dataset\cube788_coords_300_200_800.tif;True;5.146.275.944.347.660
small_cubes_dataset\cube789_coords_300_200_900.tif;True;561.891.051.794.906
small_cubes_dataset\cube790_coords_300_200_1000.tif;True;6.159.809.146.113.170
small_cubes_dataset\cube791_coords_300_200_1100.tif;True;6.331.726.619.586.060
small_cubes_dataset\cube792_coords_300_300_0.tif;True;2.195.607.834.617.200
small_cubes_dataset\cube793_coords_300_300_100.tif;True;6.611.766.973.079.490
small_cubes_dataset\cube794_coords_300_300_200.tif;True;5.948.310.460.160.320
small_cubes_dataset\cube795_coords_300_300_300.tif;False;31.808.402.319.495.000
small_cubes_dataset\cube796_coords_300_300_400.tif;False;5.135.315.947.529.280
small_cubes_dataset\cube797_coords_300_300_500.tif;False;6.368.283.327.705.280
small_cubes_dataset\cube798_coords_300_300_600.tif;False;4.937.790.631.390.480
small_cubes_dataset\cube799_coords_300_300_700.tif;False;1.427.175.230.148.570
small_cubes_dataset\cube800_coords_300_300_800.tif;True;5.388.648.982.362.800
small_cubes_dataset\cube801_coords_300_300_900.tif;True;50.482.267.846.197.600
small_cubes_dataset\cube802_coords_300_300_1000.tif;True;5.824.370.221.996.470
small_cubes_dataset\cube803_coords_300_300_1100.tif;True;6.170.743.002.068.240
small_cubes_dataset\cube804_coords_300_400_0.tif;True;23.127.628.111.123.400
small_cubes_dataset\cube805_coords_300_400_100.tif;True;6.442.483.687.901.440
small_cubes_dataset\cube806_coords_300_400_200.tif;False;24.425.361.337.492.600
small_cubes_dataset\cube807_coords_300_400_300.tif;False;4.984.123.746.758.280
small_cubes_dataset\cube808_coords_300_400_400.tif;False;4.494.370.230.724.560
small_cubes_dataset\cube809_coords_300_400_500.tif;False;4.599.298.941.793.220
small_cubes_dataset\cube810_coords_300_400_600.tif;False;4.503.873.564.393.710
small_cubes_dataset\cube811_coords_300_400_700.tif;False;37.782.515.945.273.100
small_cubes_dataset\cube812_coords_300_400_800.tif;False;12.603.157.548.128.000
small_cubes_dataset\cube813_coords_300_400_900.tif;True;50.970.497.629.366.100
small_cubes_dataset\cube814_coords_300_400_1000.tif;True;4.963.470.042.811.260
small_cubes_dataset\cube815_coords_300_400_1100.tif;True;560.985.573.645.716
small_cubes_dataset\cube816_coords_300_500_0.tif;True;2.332.170.919.559.910
small_cubes_dataset\cube817_coords_300_500_100.tif;False;1.515.166.883.597.980
small_cubes_dataset\cube818_coords_300_500_200.tif;False;5.233.549.212.871.720
small_cubes_dataset\cube819_coords_300_500_300.tif;False;4.277.284.693.323.770
small_cubes_dataset\cube820_coords_300_500_400.tif;False;38.604.592.737.994.100
small_cubes_dataset\cube821_coords_300_500_500.tif;False;3.627.560.286.951.520
small_cubes_dataset\cube822_coords_300_500_600.tif;False;42.134.067.458.685.500
small_cubes_dataset\cube823_coords_300_500_700.tif;False;4.691.104.300.888.420
small_cubes_dataset\cube824_coords_300_500_800.tif;False;38.697.921.359.312.400
small_cubes_dataset\cube825_coords_300_500_900.tif;True;9.837.308.702.142.850
small_cubes_dataset\cube826_coords_300_500_1000.tif;True;4.751.438.302.045.370
small_cubes_dataset\cube827_coords_300_500_1100.tif;True;5.340.678.127.491.960
small_cubes_dataset\cube828_coords_300_600_0.tif;True;23.370.444.171.094.500
small_cubes_dataset\cube829_coords_300_600_100.tif;False;4.741.294.803.053.110
small_cubes_dataset\cube830_coords_300_600_200.tif;False;48.616.649.071.150.100
small_cubes_dataset\cube831_coords_300_600_300.tif;False;4.217.750.405.111.540
small_cubes_dataset\cube832_coords_300_600_400.tif;False;35.763.482.909.974.300
small_cubes_dataset\cube833_coords_300_600_500.tif;False;36.860.384.102.376.600
small_cubes_dataset\cube834_coords_300_600_600.tif;False;4.002.695.772.785.750
small_cubes_dataset\cube835_coords_300_600_700.tif;False;38.771.815.501.172.900
small_cubes_dataset\cube836_coords_300_600_800.tif;False;4.273.990.651.716.370
small_cubes_dataset\cube837_coords_300_600_900.tif;False;35.870.103.855.095.800
small_cubes_dataset\cube838_coords_300_600_1000.tif;True;6.305.513.659.406.510
small_cubes_dataset\cube839_coords_300_600_1100.tif;True;5.234.054.930.765.630
small_cubes_dataset\cube840_coords_300_700_0.tif;True;2.380.059.958.487.060
small_cubes_dataset\cube841_coords_300_700_100.tif;False;7.997.553.808.705.920
small_cubes_dataset\cube842_coords_300_700_200.tif;False;442.058.926.759.245
small_cubes_dataset\cube843_coords_300_700_300.tif;False;4.654.393.910.193.400
small_cubes_dataset\cube844_coords_300_700_400.tif;False;3.418.009.585.192.630
small_cubes_dataset\cube845_coords_300_700_500.tif;False;4.296.877.721.641.370
small_cubes_dataset\cube846_coords_300_700_600.tif;False;40.944.557.009.928.800
small_cubes_dataset\cube847_coords_300_700_700.tif;False;4.609.505.683.871.270
small_cubes_dataset\cube848_coords_300_700_800.tif;False;3.880.407.555.192.220
small_cubes_dataset\cube849_coords_300_700_900.tif;False;42.678.788.551.365.100
small_cubes_dataset\cube850_coords_300_700_1000.tif;False;28.732.286.290.244.000
small_cubes_dataset\cube851_coords_300_700_1100.tif;True;535.323.411.864.935
small_cubes_dataset\cube852_coords_300_800_0.tif;True;2.346.530.610.248.160
small_cubes_dataset\cube853_coords_300_800_100.tif;False;5.299.512.487.535.560
small_cubes_dataset\cube854_coords_300_800_200.tif;False;4.828.199.990.317.870
small_cubes_dataset\cube855_coords_300_800_300.tif;False;4.264.063.779.519.020
small_cubes_dataset\cube856_coords_300_800_400.tif;False;3.976.742.624.418.620
small_cubes_dataset\cube857_coords_300_800_500.tif;False;4.162.092.158.337.140
small_cubes_dataset\cube858_coords_300_800_600.tif;False;4.126.246.715.494.350
small_cubes_dataset\cube859_coords_300_800_700.tif;False;5.281.582.429.743.830
small_cubes_dataset\cube860_coords_300_800_800.tif;False;4.202.940.278.907.090
small_cubes_dataset\cube861_coords_300_800_900.tif;False;411.192.918.888.114
small_cubes_dataset\cube862_coords_300_800_1000.tif;False;4.115.866.240.131.040
small_cubes_dataset\cube863_coords_300_800_1100.tif;False;18.447.698.915.554.900
small_cubes_dataset\cube864_coords_300_900_0.tif;False;23.739.296.766.733.300
small_cubes_dataset\cube865_coords_300_900_100.tif;False;461.796.636.173.605
small_cubes_dataset\cube866_coords_300_900_200.tif;False;4.494.133.961.497.740
small_cubes_dataset\cube867_coords_300_900_300.tif;False;4.231.144.888.309.460
small_cubes_dataset\cube868_coords_300_900_400.tif;False;37.826.576.147.712.700
small_cubes_dataset\cube869_coords_300_900_500.tif;False;4.238.371.592.858.820
small_cubes_dataset\cube870_coords_300_900_600.tif;False;37.333.467.194.185.600
small_cubes_dataset\cube871_coords_300_900_700.tif;False;4.438.899.930.318.130
small_cubes_dataset\cube872_coords_300_900_800.tif;False;3.824.120.870.050.560
small_cubes_dataset\cube873_coords_300_900_900.tif;False;3.646.955.337.130.040
small_cubes_dataset\cube874_coords_300_900_1000.tif;False;39.926.460.837.778.000
small_cubes_dataset\cube875_coords_300_900_1100.tif;False;34.492.715.660.141.700
small_cubes_dataset\cube876_coords_300_1000_0.tif;False;4.755.428.409.305.730
small_cubes_dataset\cube877_coords_300_1000_100.tif;False;433.009.647.747.664
small_cubes_dataset\cube878_coords_300_1000_200.tif;False;3.212.686.644.107.150
small_cubes_dataset\cube879_coords_300_1000_300.tif;False;457.679.030.863.978
small_cubes_dataset\cube880_coords_300_1000_400.tif;False;30.569.732.940.860.900
small_cubes_dataset\cube881_coords_300_1000_500.tif;False;44.647.146.536.473.400
small_cubes_dataset\cube882_coords_300_1000_600.tif;False;5.839.331.227.926.610
small_cubes_dataset\cube883_coords_300_1000_700.tif;False;37.052.295.916.453.100
small_cubes_dataset\cube884_coords_300_1000_800.tif;False;3.508.122.962.676.100
small_cubes_dataset\cube885_coords_300_1000_900.tif;False;3.957.878.920.570.780
small_cubes_dataset\cube886_coords_300_1000_1000.tif;False;38.383.763.205.268.500
small_cubes_dataset\cube887_coords_300_1000_1100.tif;False;2.974.080.166.845.970
small_cubes_dataset\cube888_coords_300_1100_0.tif;False;37.836.119.634.638.600
small_cubes_dataset\cube889_coords_300_1100_100.tif;False;3.727.853.355.186.870
small_cubes_dataset\cube890_coords_300_1100_200.tif;False;35.130.195.010.670.200
small_cubes_dataset\cube891_coords_300_1100_300.tif;False;383.488.459.534.769
small_cubes_dataset\cube892_coords_300_1100_400.tif;False;36.595.353.939.198.700
small_cubes_dataset\cube893_coords_300_1100_500.tif;False;36.510.213.010.058.700
small_cubes_dataset\cube894_coords_300_1100_600.tif;False;4.135.059.939.968.660
small_cubes_dataset\cube895_coords_300_1100_700.tif;False;4.836.472.065.337.820
small_cubes_dataset\cube896_coords_300_1100_800.tif;False;37.043.998.069.381
small_cubes_dataset\cube897_coords_300_1100_900.tif;False;4.177.789.931.257.960
small_cubes_dataset\cube898_coords_300_1100_1000.tif;False;3.996.469.924.594.240
small_cubes_dataset\cube899_coords_300_1100_1100.tif;False;2.473.822.232.729.950
small_cubes_dataset\cube900_coords_300_1200_0.tif;False;5.733.051.891.876.140
small_cubes_dataset\cube901_coords_300_1200_100.tif;False;38.488.522.313.966.900
small_cubes_dataset\cube902_coords_300_1200_200.tif;False;3.946.148.225.468.730
small_cubes_dataset\cube903_coords_300_1200_300.tif;False;4.228.860.421.896.510
small_cubes_dataset\cube904_coords_300_1200_400.tif;False;2.303.179.618.355.130
small_cubes_dataset\cube905_coords_300_1200_500.tif;False;24.119.251.285.496.300
small_cubes_dataset\cube906_coords_300_1200_600.tif;False;3.052.655.778.137.250
small_cubes_dataset\cube907_coords_300_1200_700.tif;False;4.452.206.755.377.500
small_cubes_dataset\cube908_coords_300_1200_800.tif;False;4.983.212.736.203.320
small_cubes_dataset\cube909_coords_300_1200_900.tif;False;40.138.369.550.764.800
small_cubes_dataset\cube910_coords_300_1200_1000.tif;False;4.835.168.442.476.090
small_cubes_dataset\cube911_coords_300_1200_1100.tif;True;9.604.693.593.065.920
small_cubes_dataset\cube912_coords_300_1300_0.tif;False;620.744.664.987.706
small_cubes_dataset\cube913_coords_300_1300_100.tif;False;4.109.138.660.557.940
small_cubes_dataset\cube914_coords_300_1300_200.tif;False;38.640.780.555.272.900
small_cubes_dataset\cube915_coords_300_1300_300.tif;False;3.976.328.530.254.670
small_cubes_dataset\cube916_coords_300_1300_400.tif;False;22.422.211.186.888.300
small_cubes_dataset\cube917_coords_300_1300_500.tif;False;22.838.272.585.772.500
small_cubes_dataset\cube918_coords_300_1300_600.tif;False;22.509.008.560.097.100
small_cubes_dataset\cube919_coords_300_1300_700.tif;False;31.517.171.150.328.600
small_cubes_dataset\cube920_coords_300_1300_800.tif;False;4.276.840.849.129.560
small_cubes_dataset\cube921_coords_300_1300_900.tif;False;3.736.662.062.076.160
small_cubes_dataset\cube922_coords_300_1300_1000.tif;False;46.152.070.997.794.800
small_cubes_dataset\cube923_coords_300_1300_1100.tif;True;5.346.691.340.440.970
small_cubes_dataset\cube924_coords_300_1400_0.tif;False;5.829.780.361.977.090
small_cubes_dataset\cube925_coords_300_1400_100.tif;False;5.097.401.802.593.560
small_cubes_dataset\cube926_coords_300_1400_200.tif;False;4.334.183.001.790.890
small_cubes_dataset\cube927_coords_300_1400_300.tif;False;4.532.789.697.474.270
small_cubes_dataset\cube928_coords_300_1400_400.tif;False;28.257.032.335.682.400
small_cubes_dataset\cube929_coords_300_1400_500.tif;False;25.870.609.525.687.100
small_cubes_dataset\cube930_coords_300_1400_600.tif;False;26.278.299.358.927.700
small_cubes_dataset\cube931_coords_300_1400_700.tif;False;27.278.650.745.719.400
small_cubes_dataset\cube932_coords_300_1400_800.tif;False;36.475.537.705.482.500
small_cubes_dataset\cube933_coords_300_1400_900.tif;False;4.230.016.696.826.500
small_cubes_dataset\cube934_coords_300_1400_1000.tif;False;60.425.550.815.774.400
small_cubes_dataset\cube935_coords_300_1400_1100.tif;True;5.017.824.739.355.720
small_cubes_dataset\cube936_coords_300_1500_0.tif;False;38.195.725.042.799.700
small_cubes_dataset\cube937_coords_300_1500_100.tif;False;2.433.586.896.889.820
small_cubes_dataset\cube938_coords_300_1500_200.tif;False;4.299.412.613.779.590
small_cubes_dataset\cube939_coords_300_1500_300.tif;False;39.515.800.622.517.100
small_cubes_dataset\cube940_coords_300_1500_400.tif;False;36.882.559.562.932.400
small_cubes_dataset\cube941_coords_300_1500_500.tif;False;37.750.971.000.555.800
small_cubes_dataset\cube942_coords_300_1500_600.tif;False;3.407.380.218.047.310
small_cubes_dataset\cube943_coords_300_1500_700.tif;False;2.935.509.647.983.840
small_cubes_dataset\cube944_coords_300_1500_800.tif;False;37.843.292.973.968.100
small_cubes_dataset\cube945_coords_300_1500_900.tif;False;47.112.567.021.714.700
small_cubes_dataset\cube946_coords_300_1500_1000.tif;False;10.766.374.627.119.600
small_cubes_dataset\cube947_coords_300_1500_1100.tif;True;4.824.395.429.560.160
small_cubes_dataset\cube948_coords_300_1600_0.tif;True;3.170.843.162.975.000
small_cubes_dataset\cube949_coords_300_1600_100.tif;True;5.635.335.135.717.400
small_cubes_dataset\cube950_coords_300_1600_200.tif;True;7.156.053.107.234.620
small_cubes_dataset\cube951_coords_300_1600_300.tif;False;3.576.720.086.252.170
small_cubes_dataset\cube952_coords_300_1600_400.tif;False;30.528.642.736.690.200
small_cubes_dataset\cube953_coords_300_1600_500.tif;False;34.879.147.463.162.600
small_cubes_dataset\cube954_coords_300_1600_600.tif;False;4.015.859.773.313.480
small_cubes_dataset\cube955_coords_300_1600_700.tif;False;32.792.631.993.593.900
small_cubes_dataset\cube956_coords_300_1600_800.tif;False;4.036.355.563.540.590
small_cubes_dataset\cube957_coords_300_1600_900.tif;False;37.282.632.088.678.100
small_cubes_dataset\cube958_coords_300_1600_1000.tif;True;43.364.064.610.364.600
small_cubes_dataset\cube959_coords_300_1600_1100.tif;True;461.426.908.205.947
small_cubes_dataset\cube960_coords_300_1700_0.tif;True;31.049.516.156.356.100
small_cubes_dataset\cube961_coords_300_1700_100.tif;True;5.639.077.659.139.760
small_cubes_dataset\cube962_coords_300_1700_200.tif;True;4.795.419.138.730.300
small_cubes_dataset\cube963_coords_300_1700_300.tif;False;2.965.756.066.353.310
small_cubes_dataset\cube964_coords_300_1700_400.tif;False;33.444.667.248.888.900
small_cubes_dataset\cube965_coords_300_1700_500.tif;False;2.472.248.309.302.890
small_cubes_dataset\cube966_coords_300_1700_600.tif;False;29.912.323.961.525.300
small_cubes_dataset\cube967_coords_300_1700_700.tif;False;39.696.821.230.228.900
small_cubes_dataset\cube968_coords_300_1700_800.tif;False;4.334.929.173.801.670
small_cubes_dataset\cube969_coords_300_1700_900.tif;True;8.398.641.465.017.220
small_cubes_dataset\cube970_coords_300_1700_1000.tif;True;4.119.468.652.115.910
small_cubes_dataset\cube971_coords_300_1700_1100.tif;True;46.123.764.092.925.800
small_cubes_dataset\cube972_coords_300_1800_0.tif;True;29.319.639.340.848.400
small_cubes_dataset\cube973_coords_300_1800_100.tif;True;6.370.217.515.960.210
small_cubes_dataset\cube974_coords_300_1800_200.tif;True;5.170.551.631.766.670
small_cubes_dataset\cube975_coords_300_1800_300.tif;False;16.626.372.499.547.400
small_cubes_dataset\cube976_coords_300_1800_400.tif;False;3.480.605.471.908.040
small_cubes_dataset\cube977_coords_300_1800_500.tif;False;3.580.783.119.889.350
small_cubes_dataset\cube978_coords_300_1800_600.tif;False;4.165.879.573.668.300
small_cubes_dataset\cube979_coords_300_1800_700.tif;False;4.576.333.676.095.130
small_cubes_dataset\cube980_coords_300_1800_800.tif;False;13.609.703.137.327.100
small_cubes_dataset\cube981_coords_300_1800_900.tif;True;42.883.746.168.625.700
small_cubes_dataset\cube982_coords_300_1800_1000.tif;True;46.159.426.186.088.200
small_cubes_dataset\cube983_coords_300_1800_1100.tif;True;519.160.284.351.746
small_cubes_dataset\cube984_coords_300_1900_0.tif;True;29.201.772.867.044.100
small_cubes_dataset\cube985_coords_300_1900_100.tif;True;8.327.302.871.913.660
small_cubes_dataset\cube986_coords_300_1900_200.tif;True;590.546.839.701.283
small_cubes_dataset\cube987_coords_300_1900_300.tif;True;6.100.628.162.655.810
small_cubes_dataset\cube988_coords_300_1900_400.tif;False;7.404.896.469.545.420
small_cubes_dataset\cube989_coords_300_1900_500.tif;False;4.681.150.018.099.010
small_cubes_dataset\cube990_coords_300_1900_600.tif;False;4.641.093.292.693.620
small_cubes_dataset\cube991_coords_300_1900_700.tif;False;6.018.462.963.632.800
small_cubes_dataset\cube992_coords_300_1900_800.tif;True;43.616.666.127.593.500
small_cubes_dataset\cube993_coords_300_1900_900.tif;True;4.810.224.453.460.280
small_cubes_dataset\cube994_coords_300_1900_1000.tif;True;5.214.790.617.650.370
small_cubes_dataset\cube995_coords_300_1900_1100.tif;True;49.249.784.150.653.700
small_cubes_dataset\cube996_coords_300_2000_0.tif;True;29.888.933.020.231.300
small_cubes_dataset\cube997_coords_300_2000_100.tif;True;4.620.644.641.217.750
small_cubes_dataset\cube998_coords_300_2000_200.tif;True;7.997.434.188.384.510
small_cubes_dataset\cube999_coords_300_2000_300.tif;True;6.290.806.947.133.030
small_cubes_dataset\cube1000_coords_300_2000_400.tif;False;1.027.042.152.648.910
small_cubes_dataset\cube1001_coords_300_2000_500.tif;False;6.877.809.333.940.460
small_cubes_dataset\cube1002_coords_300_2000_600.tif;False;10.827.817.857.063.200
small_cubes_dataset\cube1003_coords_300_2000_700.tif;True;5.112.237.013.091.250
small_cubes_dataset\cube1004_coords_300_2000_800.tif;True;5.107.376.112.502.730
small_cubes_dataset\cube1005_coords_300_2000_900.tif;True;5.610.329.603.494.590
small_cubes_dataset\cube1006_coords_300_2000_1000.tif;True;5.399.071.072.627.280
small_cubes_dataset\cube1007_coords_300_2000_1100.tif;True;4.190.096.434.184.820
small_cubes_dataset\cube1008_coords_400_0_0.tif;True;22.508.156.806.905.400
small_cubes_dataset\cube1009_coords_400_0_100.tif;True;5.200.140.017.668.760
small_cubes_dataset\cube1010_coords_400_0_200.tif;True;5.319.260.013.220.570
small_cubes_dataset\cube1011_coords_400_0_300.tif;True;6.741.365.552.461.540
small_cubes_dataset\cube1012_coords_400_0_400.tif;True;7.790.684.535.389.230
small_cubes_dataset\cube1013_coords_400_0_500.tif;True;6.649.425.028.304.440
small_cubes_dataset\cube1014_coords_400_0_600.tif;True;5.769.787.073.179.520
small_cubes_dataset\cube1015_coords_400_0_700.tif;True;6.363.426.863.092.130
small_cubes_dataset\cube1016_coords_400_0_800.tif;True;6.974.805.068.512.400
small_cubes_dataset\cube1017_coords_400_0_900.tif;True;6.083.063.849.843.030
small_cubes_dataset\cube1018_coords_400_0_1000.tif;True;6.056.925.336.194.790
small_cubes_dataset\cube1019_coords_400_0_1100.tif;True;6.195.661.824.258.930
small_cubes_dataset\cube1020_coords_400_100_0.tif;True;22.244.471.391.652.600
small_cubes_dataset\cube1021_coords_400_100_100.tif;True;5.440.404.857.606.330
small_cubes_dataset\cube1022_coords_400_100_200.tif;True;8.530.268.724.410.260
small_cubes_dataset\cube1023_coords_400_100_300.tif;True;5.925.613.314.725.250
small_cubes_dataset\cube1024_coords_400_100_400.tif;True;5.642.018.233.604.400
small_cubes_dataset\cube1025_coords_400_100_500.tif;True;562.420.442.940.933
small_cubes_dataset\cube1026_coords_400_100_600.tif;True;5.340.690.880.092.100
small_cubes_dataset\cube1027_coords_400_100_700.tif;True;5.607.568.923.322.390
small_cubes_dataset\cube1028_coords_400_100_800.tif;True;5.840.732.597.340.290
small_cubes_dataset\cube1029_coords_400_100_900.tif;True;6.197.869.030.969.480
small_cubes_dataset\cube1030_coords_400_100_1000.tif;True;6.874.801.817.697.380
small_cubes_dataset\cube1031_coords_400_100_1100.tif;True;5.932.136.537.775.560
